year,month,marketplace_name,province,city,total_customers,total_orders,total_revenue
2024,7,tiktok,bangka belitung,kota pangkal pinang,1,1,155779.00
2024,10,shopee,jawa barat,kabupaten cirebon,2,2,155363.00
2024,11,shopee,jawa tengah,kabupaten grobogan,2,3,155240.00
2024,10,shopee,kalimantan barat,kabupaten kapuas hulu,1,1,154630.00
2024,6,shopee,di yogyakarta,kota yogyakarta,2,2,154419.00
2024,10,tiktok,jawa timur,kabupaten nganjuk,2,2,153946.00
2024,12,shopee,kalimantan barat,kota pontianak,2,3,153748.00
2024,7,tiktok,jawa timur,kabupaten pacitan,2,2,153280.00
2024,10,shopee,lampung,kabupaten tulang bawang,2,2,152684.00
2024,6,tiktok,jawa timur,kabupaten tuban,1,1,152650.00
2024,9,tiktok,jawa timur,kota blitar,1,2,152527.00
2024,11,tiktok,nusa tenggara barat (ntb),kota bima,1,1,151640.00
2024,3,tiktok,nusa tenggara barat (ntb),kabupaten lombok timur,1,2,151000.00
2024,9,shopee,jawa tengah,kota magelang,3,3,150607.00
2024,8,shopee,bengkulu,kabupaten kepahiang,1,1,149936.00
2024,5,tiktok,kalimantan tengah,kabupaten kota waringin timur,2,2,149200.00
2024,4,shopee,jawa tengah,kota semarang,2,2,149133.00
2024,7,shopee,sulawesi utara,kabupaten bolaang mongondow (bolmong),1,1,148485.00
2024,6,shopee,sumatera selatan,kabupaten ogan komering ulu selatan,2,2,148172.00
2024,9,shopee,jawa barat,kabupaten garut,2,2,148099.00
2024,6,shopee,jawa tengah,kabupaten wonosobo,2,2,148067.00
2024,4,tiktok,bali,kabupaten buleleng,1,1,147500.00
2024,5,shopee,jawa tengah,kabupaten klaten,2,2,147435.00
2024,4,shopee,jawa tengah,kabupaten klaten,2,2,147350.00
2024,10,tiktok,riau,kabupaten kepulauan meranti,1,1,147100.00
2024,5,tiktok,jawa timur,kota pasuruan,1,1,147000.00
2024,5,tiktok,jawa timur,kabupaten tulungagung,1,1,147000.00
2024,5,shopee,banten,kota serang,2,2,146479.00
2024,6,shopee,sulawesi utara,kabupaten bolaang mongondow (bolmong),1,1,146050.00
2024,11,tiktok,kalimantan timur,kota samarinda,1,1,145615.00
2024,9,tiktok,sulawesi barat,kabupaten polewali mandar,1,1,145600.00
2024,10,shopee,jawa timur,kota kediri,2,2,145263.00
2024,8,shopee,jawa timur,kota kediri,2,3,143420.00
2024,9,tiktok,bali,kabupaten bangli,1,1,143270.00
2024,10,shopee,kalimantan barat,kabupaten sekadau,1,1,143104.00
2024,11,shopee,papua,kota jayapura,1,1,142990.00
2024,8,tiktok,jawa tengah,kabupaten wonosobo,1,1,142578.00
2024,6,shopee,sulawesi utara,kabupaten minahasa selatan,1,2,142459.00
2024,4,shopee,di yogyakarta,kabupaten sleman,2,2,140783.00
2024,9,shopee,jawa tengah,kota pekalongan,3,3,140717.00
2024,5,shopee,jawa timur,kabupaten bojonegoro,2,2,140525.00
2024,4,shopee,jawa tengah,kabupaten tegal,2,2,140069.00
2024,12,tiktok,jambi,kabupaten tanjung jabung barat,1,1,139885.00
2024,5,shopee,jawa timur,kabupaten pasuruan,2,2,139694.00
2024,12,tiktok,jawa timur,kota batu,1,1,139598.00
2024,8,tiktok,jawa timur,kota madiun,1,1,139460.00
2024,9,shopee,nanggroe aceh darussalam (nad),kota banda aceh,1,1,138945.00
2024,5,shopee,sulawesi utara,kabupaten bolaang mongondow utara,1,2,138296.00
2024,9,tiktok,jawa timur,kabupaten lamongan,1,1,138170.00
2024,5,tiktok,bali,kabupaten buleleng,1,1,138150.00
2024,6,shopee,nanggroe aceh darussalam (nad),kabupaten aceh selatan,1,1,137811.00
2024,9,tiktok,kepulauan riau,kabupaten bintan,1,1,137580.00
2024,4,tiktok,nusa tenggara barat (ntb),kabupaten lombok tengah,1,1,137300.00
2024,3,tiktok,sulawesi barat,kabupaten mamuju utara,1,2,137000.00
2024,5,tiktok,sulawesi selatan,kabupaten pangkajene kepulauan,1,1,136750.00
2024,5,tiktok,nusa tenggara barat (ntb),kabupaten dompu,1,1,136500.00
2024,10,shopee,banten,kabupaten lebak,2,2,136266.00
2024,8,tiktok,jawa tengah,kabupaten rembang,1,1,135980.00
2024,8,shopee,sulawesi utara,kota tomohon,1,1,135855.00
2024,5,tiktok,bangka belitung,kabupaten bangka,1,1,135500.00
2024,5,shopee,jawa timur,kabupaten bangkalan,2,2,135016.00
2024,4,shopee,sumatera selatan,kabupaten musi banyuasin,1,1,134692.00
2024,8,tiktok,sumatera barat,kota padang,1,1,134500.00
2024,9,tiktok,jambi,kabupaten muaro jambi,1,1,134500.00
2024,11,tiktok,kalimantan selatan,kabupaten balangan,2,2,134456.00
2024,10,tiktok,lampung,kabupaten lampung selatan,1,1,134058.00
2024,12,tiktok,sumatera selatan,kabupaten banyuasin,1,1,133950.00
2024,12,tiktok,jawa barat,kabupaten sukabumi,2,2,133476.00
2024,8,tiktok,nusa tenggara barat (ntb),kabupaten bima,1,1,133460.00
2024,11,shopee,bali,kota denpasar,2,2,133360.00
2024,9,tiktok,sulawesi tengah,kabupaten tojo una-una,1,1,133320.00
2024,7,tiktok,jawa tengah,kabupaten purbalingga,1,1,132050.00
2024,7,tiktok,riau,kabupaten kuantan singingi,1,1,131980.00
2024,8,shopee,jawa timur,kabupaten bangkalan,2,2,131789.00
2024,9,tiktok,nanggroe aceh darussalam (nad),kota subulussalam,1,1,131630.00
2024,7,tiktok,jawa timur,kabupaten lumajang,1,1,131500.00
2024,5,tiktok,jawa barat,kota cimahi,1,1,131180.00
2024,7,tiktok,kalimantan selatan,kabupaten tanah bumbu,1,1,130980.00
2024,11,shopee,sulawesi tengah,kabupaten banggai,1,1,130584.00
2024,10,shopee,sulawesi tengah,kabupaten banggai,1,1,130584.00
2024,12,shopee,kalimantan tengah,kabupaten sukamara,1,1,130584.00
2024,5,tiktok,jawa timur,kabupaten jombang,1,1,130500.00
2024,11,tiktok,sulawesi selatan,kabupaten jeneponto,1,1,130400.00
2024,5,tiktok,kalimantan timur,kabupaten berau,1,1,130100.00
2024,6,tiktok,kalimantan barat,kabupaten ketapang,1,1,129500.00
2024,9,tiktok,sumatera utara,kabupaten simalungun,1,1,129400.00
2024,10,shopee,jawa barat,kabupaten tasikmalaya,1,1,129062.00
2024,6,shopee,nanggroe aceh darussalam (nad),kabupaten aceh singkil,1,1,129048.00
2024,9,shopee,jawa timur,kabupaten banyuwangi,1,1,129040.00
2024,10,shopee,jawa tengah,kabupaten semarang,2,2,129028.00
2024,8,tiktok,sumatera selatan,kabupaten ogan komering ulu selatan,1,1,129000.00
2024,4,tiktok,jawa tengah,kabupaten magelang,1,1,128733.00
2024,7,shopee,bengkulu,kota bengkulu,1,1,128655.00
2024,5,tiktok,jambi,kabupaten bungo,1,1,128000.00
2024,7,tiktok,jawa tengah,kabupaten temanggung,1,1,127960.00
2024,7,shopee,sulawesi selatan,kabupaten jeneponto,1,1,127880.00
2024,8,shopee,sulawesi selatan,kabupaten jeneponto,1,1,127880.00
2024,9,shopee,kalimantan tengah,kabupaten barito timur,1,1,127720.00
2024,12,tiktok,jawa timur,kabupaten lamongan,1,1,127614.00
2024,10,shopee,jawa timur,kabupaten magetan,2,2,127482.00
2024,5,tiktok,jawa timur,kabupaten mojokerto,1,1,127390.00
2024,8,tiktok,kalimantan utara,kota tarakan,1,1,127360.00
2024,9,shopee,sulawesi tengah,kabupaten banggai,1,1,127174.00
2024,5,tiktok,jawa timur,kabupaten kediri,1,1,127000.00
2024,12,tiktok,nusa tenggara barat (ntb),kabupaten dompu,1,1,126957.00
2024,7,shopee,jawa tengah,kota pekalongan,2,2,126921.00
2024,12,shopee,kalimantan barat,kabupaten kapuas hulu,1,1,126679.00
2024,6,tiktok,sumatera utara,kota binjai,1,1,126585.00
2024,7,tiktok,sulawesi utara,kabupaten minahasa,1,1,126500.00
2024,10,shopee,kalimantan tengah,kabupaten seruyan,2,2,126351.00
2024,4,shopee,jawa tengah,kabupaten demak,1,2,126240.00
2024,9,tiktok,riau,kabupaten kepulauan meranti,1,1,126222.00
2024,12,tiktok,lampung,kabupaten lampung timur,1,1,126001.00
2024,5,tiktok,banten,kabupaten pandeglang,1,1,126000.00
2024,7,tiktok,sumatera selatan,kabupaten ogan komering ulu selatan,1,1,125991.00
2024,11,tiktok,sulawesi tengah,kabupaten banggai,1,1,125570.00
2024,4,shopee,jawa tengah,kabupaten cilacap,2,2,125480.00
2024,4,shopee,banten,kabupaten pandeglang,2,2,125479.00
2024,8,shopee,sulawesi tenggara,kabupaten kolaka,1,1,125280.00
2024,7,shopee,jawa timur,kabupaten bangkalan,2,2,125247.00
2024,8,tiktok,jawa barat,kabupaten ciamis,1,1,124800.00
2024,8,shopee,jambi,kabupaten batang hari,1,1,124654.00
2024,6,tiktok,sulawesi selatan,kabupaten pinrang,1,1,124600.00
2024,8,shopee,sulawesi selatan,kabupaten luwu timur,1,1,124550.00
2024,5,tiktok,jawa tengah,kabupaten kudus,1,1,123998.00
2024,6,tiktok,jawa timur,kabupaten tulungagung,1,1,123728.00
2024,5,tiktok,jawa barat,kabupaten karawang,1,1,123600.00
2024,11,shopee,kalimantan tengah,kabupaten murung raya,1,1,123550.00
2024,11,shopee,bengkulu,kabupaten rejang lebong,1,1,123545.00
2024,7,tiktok,sulawesi selatan,kabupaten jeneponto,1,1,123500.00
2024,11,shopee,sulawesi barat,kabupaten polewali mandar,1,1,123289.00
2024,7,tiktok,jawa timur,kabupaten pasuruan,1,1,123222.00
2024,10,tiktok,riau,kabupaten siak,1,1,123160.00
2024,6,tiktok,kalimantan tengah,kabupaten murung raya,1,1,123000.00
2024,10,tiktok,jambi,kabupaten merangin,1,1,122800.00
2024,4,tiktok,jawa barat,kabupaten cirebon,1,1,122500.00
2024,6,tiktok,sumatera selatan,kabupaten musi rawas,1,1,122500.00
2024,5,tiktok,jawa barat,kabupaten sumedang,1,1,122180.00
2024,12,tiktok,sumatera utara,kabupaten simalungun,1,1,122180.00
2024,7,tiktok,nanggroe aceh darussalam (nad),kabupaten aceh utara,1,1,121980.00
2024,11,tiktok,bangka belitung,kabupaten bangka selatan,1,1,121907.00
2024,11,tiktok,jawa timur,kabupaten blitar,1,1,121907.00
2024,11,tiktok,kalimantan tengah,kabupaten barito selatan,1,1,121907.00
2024,8,shopee,sulawesi utara,kota kotamobagu,1,1,121822.00
2024,11,tiktok,sumatera utara,kabupaten karo,1,1,121700.00
2024,8,shopee,sulawesi selatan,kabupaten pinrang,1,1,121692.00
2024,8,shopee,sumatera selatan,kabupaten lahat,1,1,121692.00
2024,6,shopee,sulawesi barat,kabupaten mamuju tengah,2,2,121640.00
2024,6,tiktok,jawa tengah,kabupaten semarang,1,1,121550.00
2024,12,shopee,bangka belitung,kabupaten bangka selatan,1,1,121266.00
2024,10,shopee,kalimantan tengah,kabupaten sukamara,1,1,121224.00
2024,11,shopee,jawa tengah,kabupaten banjarnegara,2,3,121190.00
2024,7,shopee,jawa tengah,kabupaten blora,1,1,121120.00
2024,12,tiktok,sulawesi utara,kabupaten bolaang mongondow (bolmong),1,1,121100.00
2024,11,tiktok,riau,kabupaten indragiri hilir,1,1,120897.00
2024,11,tiktok,kalimantan selatan,kabupaten kota baru,1,1,120897.00
2024,9,shopee,bali,kabupaten klungkung,1,1,120779.00
2024,10,tiktok,lampung,kabupaten pesawaran,1,1,120700.00
2024,9,tiktok,kalimantan tengah,kabupaten kapuas,1,1,120700.00
2024,10,tiktok,kalimantan timur,kabupaten paser,1,1,120700.00
2024,8,shopee,sulawesi selatan,kabupaten soppeng,1,1,120692.00
2024,9,tiktok,sulawesi barat,kabupaten mamasa,1,1,120689.00
2024,4,tiktok,kalimantan utara,kabupaten bulungan (bulongan),1,1,120500.00
2024,8,tiktok,jawa barat,kabupaten pangandaran,1,1,120292.00
2024,7,shopee,nusa tenggara barat (ntb),kota bima,1,1,120180.00
2024,7,shopee,jawa tengah,kabupaten batang,3,4,120110.00
2024,10,shopee,jawa timur,kabupaten jember,4,4,120082.00
2024,11,shopee,kepulauan riau,kota tanjung pinang,1,1,120029.00
2024,8,tiktok,sumatera utara,kabupaten tapanuli utara,1,1,120000.00
2024,5,tiktok,kalimantan timur,kota balikpapan,1,1,120000.00
2024,8,tiktok,riau,kota dumai,1,1,120000.00
2024,7,tiktok,bangka belitung,kabupaten bangka barat,1,1,120000.00
2024,8,tiktok,jawa timur,kabupaten madiun,1,1,120000.00
2024,7,tiktok,sumatera utara,kabupaten asahan,1,1,119860.00
2024,8,tiktok,gorontalo,kabupaten bone bolango,1,1,119700.00
2024,8,tiktok,kalimantan timur,kota bontang,1,1,119700.00
2024,9,tiktok,sumatera selatan,kota prabumulih,1,1,119700.00
2024,8,tiktok,sumatera selatan,kabupaten lahat,1,1,119700.00
2024,9,tiktok,bangka belitung,kota pangkal pinang,1,1,119680.00
2024,10,tiktok,sumatera selatan,kabupaten ogan komering ulu,1,1,119644.00
2024,10,shopee,jambi,kabupaten batang hari,1,1,119612.00
2024,5,tiktok,jawa barat,kabupaten ciamis,1,1,119500.00
2024,4,tiktok,jawa timur,kota kediri,1,1,119500.00
2024,8,shopee,sulawesi utara,kabupaten bolaang mongondow timur,1,1,119262.00
2024,7,shopee,kalimantan barat,kabupaten sambas,2,2,119092.00
2024,4,shopee,jawa timur,kabupaten jember,1,1,119000.00
2024,10,shopee,jawa tengah,kota magelang,2,2,118796.00
2024,10,shopee,jawa barat,kabupaten garut,1,2,118620.00
2024,4,tiktok,sulawesi selatan,kabupaten maros,1,1,118602.00
2024,10,shopee,kalimantan barat,kabupaten kubu raya,1,1,118572.00
2024,11,shopee,bali,kabupaten gianyar,1,1,118572.00
2024,5,tiktok,jawa timur,kota kediri,1,1,118500.00
2024,5,tiktok,jawa barat,kabupaten sukabumi,1,1,118500.00
2024,5,tiktok,lampung,kabupaten lampung tengah,1,1,118500.00
2024,5,tiktok,di yogyakarta,kabupaten gunung kidul,1,1,118500.00
2024,6,tiktok,lampung,kota bandar lampung,1,1,118500.00
2024,6,tiktok,bali,kabupaten bangli,1,1,118500.00
2024,6,tiktok,jawa tengah,kabupaten banjarnegara,1,1,118500.00
2024,4,tiktok,jawa tengah,kabupaten klaten,1,1,118500.00
2024,5,shopee,sulawesi tengah,kabupaten banggai,1,2,118387.00
2024,12,shopee,kalimantan barat,kabupaten sanggau,1,1,118312.00
2024,8,shopee,jambi,kota jambi,1,1,118211.00
2024,8,tiktok,kalimantan timur,kabupaten paser,1,1,118200.00
2024,8,shopee,jambi,kabupaten tanjung jabung barat,1,1,117911.00
2024,6,tiktok,gorontalo,kabupaten bone bolango,1,1,117821.00
2024,7,tiktok,jawa timur,kabupaten jombang,1,1,117743.00
2024,7,shopee,nanggroe aceh darussalam (nad),kabupaten aceh singkil,1,1,117532.00
2024,4,tiktok,kalimantan tengah,kabupaten kota waringin timur,1,1,117500.00
2024,5,tiktok,kalimantan selatan,kota banjarbaru,1,1,117300.00
2024,4,tiktok,jawa barat,kabupaten sukabumi,1,1,117300.00
2024,10,shopee,sumatera utara,kota pematang siantar,1,1,117188.00
2024,9,shopee,kepulauan riau,kabupaten bintan,1,1,116758.00
2024,12,tiktok,jawa timur,kabupaten ponorogo,1,1,116756.00
2024,10,tiktok,lampung,kabupaten mesuji,1,1,116722.00
2024,6,tiktok,kalimantan barat,kabupaten kubu raya,1,1,116550.00
2024,10,shopee,kalimantan tengah,kabupaten murung raya,1,1,116529.00
2024,4,tiktok,jawa tengah,kabupaten cilacap,1,1,116500.00
2024,11,shopee,sumatera selatan,kabupaten musi rawas utara,1,1,116221.00
2024,12,tiktok,jambi,kota sungaipenuh,1,1,116200.00
2024,5,tiktok,,,1,1,116106.00
2024,6,tiktok,jawa tengah,kabupaten sukoharjo,1,1,116100.00
2024,11,shopee,sumatera selatan,kabupaten musi rawas,1,1,116076.00
2024,5,shopee,sulawesi selatan,kabupaten bulukumba,1,1,116075.00
2024,11,shopee,kalimantan tengah,kabupaten barito utara,1,1,116024.00
2024,5,tiktok,banten,kota cilegon,1,1,116000.00
2024,4,shopee,sumatera utara,kabupaten langkat,1,1,116000.00
2024,5,shopee,jawa tengah,kabupaten purworejo,1,1,115970.00
2024,5,tiktok,jawa timur,kabupaten tuban,1,1,115950.00
2024,10,tiktok,nusa tenggara barat (ntb),kota bima,1,1,115940.00
2024,11,tiktok,jawa barat,kota sukabumi,1,1,115940.00
2024,8,tiktok,bengkulu,kabupaten bengkulu selatan,1,1,115940.00
2024,8,shopee,lampung,kabupaten lampung barat,1,1,115911.00
2024,11,tiktok,kalimantan selatan,kabupaten hulu sungai selatan,1,1,115796.00
2024,11,tiktok,lampung,kabupaten lampung tengah,1,1,115650.00
2024,6,tiktok,kalimantan barat,kota pontianak,1,1,115550.00
2024,11,shopee,lampung,kabupaten way kanan,3,4,115504.00
2024,10,shopee,jawa timur,kabupaten bangkalan,1,2,115504.00
2024,10,shopee,jambi,kabupaten tanjung jabung timur,1,1,115504.00
2024,9,shopee,bengkulu,kabupaten kepahiang,1,1,115504.00
2024,11,shopee,sumatera selatan,kabupaten ogan komering ulu selatan,1,1,115504.00
2024,11,shopee,sulawesi selatan,kota palopo,1,1,115504.00
2024,11,shopee,sulawesi selatan,kabupaten bulukumba,1,1,115504.00
2024,12,tiktok,jawa tengah,kabupaten semarang,1,1,115250.00
2024,11,shopee,kalimantan barat,kabupaten kayong utara,1,1,115200.00
2024,12,shopee,jawa tengah,kabupaten rembang,1,1,115181.00
2024,11,shopee,jawa timur,kota pasuruan,1,1,115181.00
2024,9,shopee,kalimantan selatan,kabupaten hulu sungai tengah,1,1,115157.00
2024,12,shopee,jawa timur,kabupaten trenggalek,1,1,115050.00
2024,9,shopee,sumatera utara,kabupaten mandailing natal,1,1,114942.00
2024,8,tiktok,sulawesi tengah,kabupaten donggala,1,1,114840.00
2024,10,tiktok,jawa timur,kabupaten madiun,1,1,114650.00
2024,12,shopee,sumatera utara,kabupaten karo,1,1,114568.00
2024,4,shopee,jawa timur,kabupaten tuban,1,1,114500.00
2024,11,tiktok,kalimantan timur,kabupaten penajam paser utara,1,1,114499.00
2024,8,shopee,sulawesi barat,kabupaten mamuju utara,1,1,114342.00
2024,10,shopee,jawa timur,kabupaten probolinggo,1,1,114281.00
2024,12,tiktok,bengkulu,kota bengkulu,1,1,114150.00
2024,10,shopee,kalimantan timur,kota bontang,1,1,114050.00
2024,6,tiktok,nusa tenggara barat (ntb),kabupaten sumbawa barat,1,1,114050.00
2024,12,tiktok,sulawesi selatan,kabupaten bantaeng,1,1,114015.00
2024,7,tiktok,jawa tengah,kabupaten grobogan,1,1,114000.00
2024,11,shopee,jambi,kabupaten merangin,1,1,113984.00
2024,6,tiktok,lampung,kabupaten lampung barat,1,1,113960.00
2024,9,tiktok,sumatera selatan,kabupaten ogan komering ilir,1,1,113784.00
2024,7,shopee,bali,kabupaten karangasem,1,1,113660.00
2024,11,tiktok,jawa tengah,kabupaten rembang,1,1,113650.00
2024,8,shopee,jawa barat,kabupaten cirebon,2,2,113592.00
2024,8,tiktok,kalimantan selatan,kabupaten kota baru,1,1,113460.00
2024,8,tiktok,lampung,kabupaten lampung selatan,1,1,113460.00
2024,10,shopee,maluku,kota ambon,1,1,113424.00
2024,4,shopee,gorontalo,kabupaten gorontalo,1,1,113320.00
2024,4,shopee,jawa tengah,kota magelang,1,1,113320.00
2024,5,tiktok,bali,kabupaten tabanan,1,1,113300.00
2024,5,tiktok,jawa barat,kabupaten cianjur,1,1,113214.00
2024,9,shopee,sulawesi utara,kabupaten minahasa,2,2,113200.00
2024,9,tiktok,sulawesi selatan,kabupaten pangkajene kepulauan,1,2,113122.00
2024,8,tiktok,jawa timur,kota blitar,1,1,113100.00
2024,8,tiktok,jambi,kabupaten bungo,1,1,113100.00
2024,6,tiktok,sumatera utara,kota tebing tinggi,1,1,113050.00
2024,6,tiktok,jawa timur,kabupaten madiun,1,1,113050.00
2024,5,tiktok,sumatera selatan,kabupaten banyuasin,1,1,113050.00
2024,7,shopee,sumatera utara,kota binjai,1,1,113029.00
2024,5,tiktok,jawa timur,kota malang,1,1,113020.00
2024,7,tiktok,sumatera utara,kota padang sidempuan,1,1,112860.00
2024,7,tiktok,sumatera selatan,kabupaten banyuasin,1,1,112860.00
2024,8,shopee,sumatera utara,kabupaten padang lawas,1,1,112851.00
2024,4,tiktok,kepulauan riau,kota batam,1,1,112780.00
2024,9,tiktok,sumatera selatan,kabupaten banyuasin,1,1,112580.00
2024,10,tiktok,jambi,kabupaten batang hari,1,1,112520.00
2024,8,tiktok,sumatera barat,kota payakumbuh,1,1,112520.00
2024,8,tiktok,kalimantan tengah,kabupaten kota waringin barat,1,1,112520.00
2024,8,tiktok,sulawesi barat,kabupaten majene,1,1,112490.00
2024,11,shopee,kalimantan selatan,kabupaten kota baru,1,2,112447.00
2024,11,shopee,jawa barat,kabupaten subang,2,2,112201.00
2024,11,shopee,lampung,kabupaten tanggamus,1,1,112201.00
2024,10,shopee,jawa tengah,kabupaten rembang,1,1,112201.00
2024,8,shopee,sulawesi selatan,kabupaten takalar,1,1,112201.00
2024,8,tiktok,jawa timur,kabupaten ngawi,1,1,112172.00
2024,10,shopee,jawa timur,kabupaten banyuwangi,1,1,112162.00
2024,11,shopee,kalimantan barat,kabupaten bengkayang,2,2,112162.00
2024,10,shopee,jawa timur,kota madiun,1,1,112162.00
2024,10,shopee,sumatera selatan,kabupaten musi rawas utara,1,1,112162.00
2024,10,shopee,riau,kota pekanbaru,1,1,112162.00
2024,10,shopee,sulawesi selatan,kabupaten bantaeng,1,1,112162.00
2024,10,shopee,jambi,kabupaten tanjung jabung barat,1,1,112162.00
2024,12,tiktok,di yogyakarta,kabupaten kulon progo,1,1,112100.00
2024,5,tiktok,banten,kabupaten serang,1,1,112100.00
2024,8,tiktok,lampung,kabupaten way kanan,1,1,112100.00
2024,6,tiktok,jawa tengah,kabupaten pati,1,1,112050.00
2024,3,tiktok,jawa tengah,kabupaten jepara,1,1,112000.00
2024,6,tiktok,jawa tengah,kabupaten wonogiri,1,1,112000.00
2024,3,tiktok,kalimantan timur,kota balikpapan,1,1,112000.00
2024,7,tiktok,kepulauan riau,kabupaten bintan,1,1,111960.00
2024,6,tiktok,nusa tenggara barat (ntb),kabupaten dompu,1,1,111960.00
2024,4,tiktok,jawa barat,kota bogor,1,1,111890.00
2024,9,tiktok,sumatera barat,kabupaten tanah datar,1,1,111872.00
2024,12,shopee,sumatera utara,kabupaten simalungun,1,1,111812.00
2024,12,tiktok,sumatera barat,kota padang panjang,1,1,111810.00
2024,12,tiktok,kalimantan selatan,kabupaten hulu sungai utara,1,1,111770.00
2024,8,tiktok,jawa timur,kota probolinggo,1,1,111732.00
2024,10,shopee,sulawesi tengah,kabupaten morowali utara,1,1,111602.00
2024,8,tiktok,jawa timur,kabupaten magetan,1,1,111599.00
2024,12,shopee,kalimantan selatan,kabupaten banjar,1,1,111575.00
2024,12,shopee,sulawesi tengah,kabupaten poso,1,1,111343.00
2024,9,shopee,jawa timur,kota mojokerto,1,1,111292.00
2024,11,shopee,riau,kabupaten siak,1,1,111270.00
2024,11,shopee,jawa timur,kabupaten nganjuk,1,1,111270.00
2024,9,shopee,jawa tengah,kabupaten purworejo,1,1,111200.00
2024,11,shopee,jawa barat,kabupaten majalengka,1,1,111119.00
2024,9,shopee,lampung,kabupaten pringsewu,1,1,111119.00
2024,10,shopee,sumatera selatan,kabupaten ogan komering ulu,1,1,111119.00
